session_key,checkbox,index,question,experiment_name,date
c7598,"[['4'], ['7'], ['13'], ['24']]",37,,LDAEXP315,2021-12-20 10:48:11.414317
c7598,"[['5'], ['15'], ['21']]",24,,LDAEXP315,2021-12-20 10:48:24.441991
c7598,"[['10'], ['12'], ['15'], ['19'], ['21']]",27,,LDAEXP315,2021-12-20 10:48:40.751270
c7598,"[['4'], ['10'], ['14'], ['16'], ['28'], ['40']]",28,,LDAEXP315,2021-12-20 10:48:57.279351
c7598,"[['1'], ['22'], ['35'], ['39']]",41,,LDAEXP315,2021-12-20 10:49:15.139392
c7598,"[['1'], ['7'], ['9'], ['19']]",20,,LDAEXP315,2021-12-20 10:49:30.368760
c7598,"[['0'], ['4'], ['9'], ['14']]",8,,LDAEXP315,2021-12-20 10:49:41.020539
c7598,"[['5'], ['15'], ['18']]",32,,LDAEXP315,2021-12-20 10:49:57.768081
c7598,"[['10'], ['18'], ['22'], ['28'], ['34']]",40,,LDAEXP315,2021-12-20 10:50:10.973850
c7598,"[['13'], ['21'], ['24'], ['29'], ['31'], ['37']]",38,,LDAEXP315,2021-12-20 10:50:28.663607
c7598,"[['5'], ['8'], ['15'], ['23'], ['29']]",11,,LDAEXP315,2021-12-20 10:50:45.050482
c7598,"[['6'], ['15'], ['21']]",25,,LDAEXP315,2021-12-20 10:50:59.995718
c7598,"[['0'], ['8'], ['9'], ['18']]",36,,LDAEXP315,2021-12-20 10:51:15.769856
c7598,"[['1'], ['6'], ['23'], ['25'], ['29']]",15,,LDAEXP315,2021-12-20 10:51:31.450538
c7598,"[['6'], ['13'], ['21'], ['22'], ['25'], ['27']]",3,,LDAEXP315,2021-12-20 10:51:46.427857
c7598,"[['0'], ['7'], ['13'], ['17'], ['20']]",5,,LDAEXP315,2021-12-20 10:52:01.348578
c7598,"[['4'], ['7'], ['10'], ['16'], ['18']]",22,,LDAEXP315,2021-12-20 10:52:16.302273
c7598,"[['2'], ['6'], ['15'], ['22'], ['30']]",9,,LDAEXP315,2021-12-20 10:52:32.597777
c7598,"[['1'], ['9'], ['16'], ['27']]",12,,LDAEXP315,2021-12-20 10:52:47.876474
c7598,"[['8'], ['14'], ['22'], ['25']]",18,,LDAEXP315,2021-12-20 10:53:04.165418
c7598,"[['9'], ['13'], ['16'], ['19'], ['29']]",29,,LDAEXP315,2021-12-20 10:53:20.354598
c7598,"[['7'], ['12'], ['18']]",31,,LDAEXP315,2021-12-20 10:53:36.327770
c7598,"[['5'], ['18'], ['30'], ['34']]",21,,LDAEXP315,2021-12-20 10:53:52.375661
c7598,"[['4'], ['9'], ['17'], ['27'], ['34'], ['37']]",10,,LDAEXP315,2021-12-20 10:54:08.312623
c7598,"[['20'], ['24'], ['37']]",6,,LDAEXP315,2021-12-20 10:54:23.035452
c7598,"[['12'], ['15'], ['21'], ['32']]",19,,LDAEXP315,2021-12-20 10:54:37.035359
c7598,"[['8'], ['14'], ['19'], ['30']]",39,,LDAEXP315,2021-12-20 10:54:53.585262
c7598,"[['5'], ['22'], ['30']]",13,,LDAEXP315,2021-12-20 10:55:10.994426
c7598,"[['9'], ['13'], ['18']]",17,,LDAEXP315,2021-12-20 10:55:23.066030
c7598,"[['4'], ['11'], ['22']]",35,,LDAEXP315,2021-12-20 10:55:36.703590
c7598,"[['10'], ['18']]",23,,LDAEXP315,2021-12-20 10:55:47.725555
c7598,"[['7'], ['16'], ['26']]",4,,LDAEXP315,2021-12-20 10:56:00.835205
c7598,"[['2'], ['7'], ['14']]",16,,LDAEXP315,2021-12-20 10:56:12.471586
ae29c,[['10']],0,,LDAEXP315,2021-12-20 11:11:09.725164
ae29c,[['11']],1,,LDAEXP315,2021-12-20 11:11:28.646610
ae29c,[['11']],16,,LDAEXP315,2021-12-20 11:11:40.660418
ae29c,[['10']],40,,LDAEXP315,2021-12-20 11:11:54.382363
ae29c,[['6']],25,,LDAEXP315,2021-12-20 11:12:10.042203
ae29c,[['9']],10,,LDAEXP315,2021-12-20 11:12:26.263349
ae29c,[],28,,LDAEXP315,2021-12-20 11:12:43.380425
ae29c,[],2,,LDAEXP315,2021-12-20 11:12:58.542030
ae29c,[['12']],9,,LDAEXP315,2021-12-20 11:13:15.802690
ae29c,[],23,,LDAEXP315,2021-12-20 11:13:26.022788
ae29c,[['6']],14,,LDAEXP315,2021-12-20 11:13:41.620434
ae29c,"[['12'], ['21'], ['29']]",19,,LDAEXP315,2021-12-20 11:13:56.201850
ae29c,[],3,,LDAEXP315,2021-12-20 11:14:11.482962
ae29c,"[['9'], ['13']]",17,,LDAEXP315,2021-12-20 11:14:24.140149
ae29c,"[['8'], ['14'], ['19']]",39,,LDAEXP315,2021-12-20 11:14:41.122338
ae29c,[['10']],34,,LDAEXP315,2021-12-20 11:14:56.801192
ae29c,"[['5'], ['18'], ['25']]",32,,LDAEXP315,2021-12-20 11:15:13.324604
ae29c,[['10']],18,,LDAEXP315,2021-12-20 11:15:30.119869
ae29c,"[['7'], ['13'], ['19']]",29,,LDAEXP315,2021-12-20 11:15:46.702540
ae29c,"[['4'], ['10'], ['24']]",37,,LDAEXP315,2021-12-20 11:16:02.982428
ae29c,"[['12'], ['19']]",27,,LDAEXP315,2021-12-20 11:16:19.142742
ae29c,[['3']],7,,LDAEXP315,2021-12-20 11:16:35.403050
ae29c,"[['24'], ['37']]",38,,LDAEXP315,2021-12-20 11:16:53.181838
ae29c,"[['15'], ['18']]",31,,LDAEXP315,2021-12-20 11:17:11.601950
ae29c,[['7']],4,,LDAEXP315,2021-12-20 11:17:24.560658
ae29c,[],13,,LDAEXP315,2021-12-20 11:17:41.799888
ae29c,"[['5'], ['13'], ['22'], ['30']]",21,,LDAEXP315,2021-12-20 11:17:57.822259
ae29c,"[['9'], ['15']]",41,,LDAEXP315,2021-12-20 11:18:15.199293
ae29c,"[['0'], ['5'], ['19']]",36,,LDAEXP315,2021-12-20 11:18:30.904246
ae29c,"[['0'], ['13']]",5,,LDAEXP315,2021-12-20 11:18:46.319778
ae29c,[['12']],12,,LDAEXP315,2021-12-20 11:19:08.200656
ae29c,"[['0'], ['1'], ['7']]",8,,LDAEXP315,2021-12-20 11:19:18.757199
ae29c,[['4']],22,,LDAEXP315,2021-12-20 11:19:34.295637
ae29c,[],26,,LDAEXP315,2021-12-20 11:19:46.019149
ae29c,"[['1'], ['9']]",20,,LDAEXP315,2021-12-20 11:20:01.597010
ae29c,[['26']],15,,LDAEXP315,2021-12-20 11:20:17.180214
ae29c,"[['0'], ['20']]",6,,LDAEXP315,2021-12-20 11:20:31.877483
ae29c,[['8']],33,,LDAEXP315,2021-12-20 11:20:47.980595
ae29c,[],24,,LDAEXP315,2021-12-20 11:21:01.457866
ae29c,"[['0'], ['6'], ['13'], ['15']]",11,,LDAEXP315,2021-12-20 11:21:17.704212
ae29c,"[['18'], ['31']]",30,,LDAEXP315,2021-12-20 11:21:34.278977
ae29c,[['22']],35,,LDAEXP315,2021-12-20 11:21:47.905878
dc597,"[['1'], ['13'], ['16']]",0,,LDAEXP315,2021-12-20 11:40:30.029892
dc597,"[['12'], ['19'], ['25'], ['28']]",1,,LDAEXP315,2021-12-20 11:40:48.001874
dc597,"[['6'], ['13'], ['21'], ['25'], ['27']]",3,,LDAEXP315,2021-12-20 11:41:16.483702
dc597,"[['7'], ['16'], ['26']]",4,,LDAEXP315,2021-12-20 11:41:31.539771
dc597,"[['1'], ['7'], ['19'], ['30']]",20,,LDAEXP315,2021-12-20 11:41:47.689319
dc597,"[['9'], ['24'], ['35']]",34,,LDAEXP315,2021-12-20 11:42:03.766250
dc597,"[['9'], ['13'], ['18'], ['27']]",2,,LDAEXP315,2021-12-20 11:42:19.231286
dc597,"[['14'], ['22']]",35,,LDAEXP315,2021-12-20 11:42:32.909316
dc597,"[['5'], ['18'], ['35']]",21,,LDAEXP315,2021-12-20 11:42:48.468029
dc597,"[['14'], ['23']]",18,,LDAEXP315,2021-12-20 11:43:05.174834
dc597,"[['0'], ['7'], ['26']]",5,,LDAEXP315,2021-12-20 11:43:19.980275
dc597,"[['3'], ['19'], ['29'], ['31']]",7,,LDAEXP315,2021-12-20 11:43:36.482128
dc597,"[['8'], ['18'], ['22'], ['26']]",36,,LDAEXP315,2021-12-20 11:43:52.110269
dc597,"[['14'], ['32']]",19,,LDAEXP315,2021-12-20 11:44:06.551913
dc597,"[['5'], ['21']]",24,,LDAEXP315,2021-12-20 11:44:20.978385
dc597,"[['13'], ['28']]",37,,LDAEXP315,2021-12-20 11:44:36.488016
dc597,"[['10'], ['20'], ['38']]",6,,LDAEXP315,2021-12-20 11:44:50.824968
dc597,"[['4'], ['15'], ['18']]",22,,LDAEXP315,2021-12-20 11:45:05.753639
dc597,"[['14'], ['19'], ['30']]",39,,LDAEXP315,2021-12-20 11:45:22.313521
dc597,"[['13'], ['24'], ['29']]",38,,LDAEXP315,2021-12-20 11:45:39.749542
dc597,"[['4'], ['17']]",8,,LDAEXP315,2021-12-20 11:45:50.068783
dc597,"[['2'], ['7'], ['22'], ['30']]",9,,LDAEXP315,2021-12-20 11:46:06.565249
dc597,"[['18'], ['28']]",40,,LDAEXP315,2021-12-20 11:46:19.661941
dc597,"[['15'], ['25'], ['39']]",41,,LDAEXP315,2021-12-20 11:46:37.145549
dc597,"[['4'], ['10']]",23,,LDAEXP315,2021-12-20 11:46:46.354359
dc597,"[['6'], ['15'], ['26']]",25,,LDAEXP315,2021-12-20 11:47:01.783252
dc597,"[['9'], ['20'], ['27'], ['34'], ['37']]",10,,LDAEXP315,2021-12-20 11:47:17.988502
dc597,"[['6'], ['23'], ['29']]",11,,LDAEXP315,2021-12-20 11:47:33.878874
dc597,"[['4'], ['12'], ['18']]",27,,LDAEXP315,2021-12-20 11:47:49.390666
dc597,"[['14'], ['19'], ['28'], ['40']]",28,,LDAEXP315,2021-12-20 11:48:05.469203
dc597,"[['22'], ['30']]",13,,LDAEXP315,2021-12-20 11:48:22.402316
dc597,"[['6'], ['11'], ['20'], ['25'], ['37']]",14,,LDAEXP315,2021-12-20 11:48:38.551639
dc597,"[['6'], ['23'], ['26'], ['29']]",15,,LDAEXP315,2021-12-20 11:48:53.830761
dc597,"[['7'], ['9'], ['19'], ['29']]",29,,LDAEXP315,2021-12-20 11:49:10.091775
dc597,"[['6'], ['14']]",26,,LDAEXP315,2021-12-20 11:49:21.517174
dc597,"[['3'], ['7'], ['12'], ['15'], ['30']]",31,,LDAEXP315,2021-12-20 11:49:37.998287
dc597,[['14']],16,,LDAEXP315,2021-12-20 11:49:49.556350
dc597,"[['5'], ['9'], ['20']]",17,,LDAEXP315,2021-12-20 11:50:01.172415
dc597,"[['9'], ['20'], ['34'], ['40']]",12,,LDAEXP315,2021-12-20 11:50:16.054584
dc597,"[['6'], ['9'], ['18'], ['20'], ['25'], ['31']]",30,,LDAEXP315,2021-12-20 11:50:33.173332
dc597,"[['12'], ['20'], ['31']]",33,,LDAEXP315,2021-12-20 11:50:49.369244
dc597,"[['5'], ['18'], ['25']]",32,,LDAEXP315,2021-12-20 11:51:05.524107
c00a2,"[['1'], ['13'], ['16']]",0,,LDAEXP315,2021-12-20 12:25:04.581944
c00a2,"[['12'], ['19']]",1,,LDAEXP315,2021-12-20 12:25:29.467041
c00a2,"[['13'], ['21'], ['24']]",3,,LDAEXP315,2021-12-20 12:25:47.278799
c00a2,"[['9'], ['11'], ['13'], ['19']]",2,,LDAEXP315,2021-12-20 12:26:06.052408
c00a2,"[['9'], ['24'], ['35']]",34,,LDAEXP315,2021-12-20 12:26:26.681546
c00a2,"[['5'], ['22']]",35,,LDAEXP315,2021-12-20 12:26:44.601213
c00a2,"[['7'], ['16'], ['26']]",5,,LDAEXP315,2021-12-20 12:26:59.789514
c00a2,"[['0'], ['8'], ['9'], ['22'], ['23'], ['25']]",36,,LDAEXP315,2021-12-20 12:27:15.914466
c00a2,"[['4'], ['8'], ['13'], ['28']]",37,,LDAEXP315,2021-12-20 12:27:31.824549
c00a2,[['18']],40,,LDAEXP315,2021-12-20 12:27:45.407419
c00a2,"[['13'], ['14'], ['19'], ['30']]",39,,LDAEXP315,2021-12-20 12:28:02.053046
c00a2,"[['16'], ['23'], ['26']]",4,,LDAEXP315,2021-12-20 12:28:15.271509
7159b,[['13']],0,,LDAEXP315,2021-12-20 12:31:30.851318
7159b,"[['5'], ['12'], ['19'], ['25']]",1,,LDAEXP315,2021-12-20 12:31:49.647653
7159b,"[['6'], ['8'], ['23'], ['27']]",15,,LDAEXP315,2021-12-20 12:32:05.492947
9ea95,"[['3'], ['6'], ['13'], ['27'], ['29']]",0,,LDAEXP315,2021-12-20 12:32:06.032588
7159b,"[['12'], ['20'], ['31']]",33,,LDAEXP315,2021-12-20 12:32:22.212303
9ea95,"[['2'], ['4'], ['5'], ['10'], ['12'], ['19']]",1,,LDAEXP315,2021-12-20 12:32:34.127429
7159b,"[['5'], ['9'], ['40']]",12,,LDAEXP315,2021-12-20 12:32:37.571823
9ea95,"[['4'], ['9'], ['12'], ['14']]",8,,LDAEXP315,2021-12-20 12:32:46.975248
7159b,"[['9'], ['25']]",2,,LDAEXP315,2021-12-20 12:32:52.383794
9ea95,"[['3'], ['4'], ['7'], ['8'], ['9'], ['11'], ['13'], ['17'], ['19']]",29,,LDAEXP315,2021-12-20 12:33:05.237309
7159b,"[['6'], ['15'], ['26']]",25,,LDAEXP315,2021-12-20 12:33:07.642153
7159b,"[['8'], ['18'], ['23']]",36,,LDAEXP315,2021-12-20 12:33:23.679962
9ea95,"[['4'], ['6'], ['14'], ['16'], ['17'], ['18'], ['19']]",15,,LDAEXP315,2021-12-20 12:33:23.718629
9ea95,"[['4'], ['6'], ['13'], ['14'], ['16']]",26,,LDAEXP315,2021-12-20 12:33:37.415773
7159b,[['22']],13,,LDAEXP315,2021-12-20 12:33:41.214810
9ea95,"[['1'], ['4'], ['9'], ['10'], ['14'], ['26'], ['27']]",37,,LDAEXP315,2021-12-20 12:33:53.852145
7159b,"[['6'], ['15'], ['20'], ['25'], ['37']]",14,,LDAEXP315,2021-12-20 12:33:56.987762
7159b,"[['7'], ['14'], ['19'], ['29']]",29,,LDAEXP315,2021-12-20 12:34:14.576902
7159b,"[['14'], ['34']]",28,,LDAEXP315,2021-12-20 12:34:36.563223
7159b,[],27,,LDAEXP315,2021-12-20 12:34:36.616269
7159b,"[['11'], ['14'], ['22']]",35,,LDAEXP315,2021-12-20 12:34:50.590611
7159b,"[['4'], ['10'], ['18']]",23,,LDAEXP315,2021-12-20 12:35:00.187785
7159b,"[['13'], ['21'], ['25'], ['33']]",3,,LDAEXP315,2021-12-20 12:35:15.357722
7159b,"[['7'], ['16'], ['26']]",4,,LDAEXP315,2021-12-20 12:35:28.588119
7159b,"[['7'], ['15'], ['18'], ['30']]",31,,LDAEXP315,2021-12-20 12:35:44.931298
7159b,"[['7'], ['16'], ['26'], ['32']]",5,,LDAEXP315,2021-12-20 12:36:00.127138
7159b,"[['9'], ['30']]",9,,LDAEXP315,2021-12-20 12:36:16.837592
7159b,"[['6'], ['9'], ['18'], ['21'], ['25'], ['31']]",30,,LDAEXP315,2021-12-20 12:36:33.719895
7159b,"[['6'], ['12'], ['14'], ['21'], ['32']]",19,,LDAEXP315,2021-12-20 12:36:48.021798
7159b,"[['4'], ['9'], ['14']]",8,,LDAEXP315,2021-12-20 12:36:58.643178
7159b,"[['5'], ['8'], ['14'], ['21']]",24,,LDAEXP315,2021-12-20 12:37:11.748072
7159b,"[['9'], ['14'], ['22'], ['24'], ['29'], ['35']]",18,,LDAEXP315,2021-12-20 12:37:30.204025
7159b,"[['5'], ['18'], ['30'], ['35']]",21,,LDAEXP315,2021-12-20 12:37:46.195950
7159b,"[['9'], ['17'], ['28'], ['30']]",20,,LDAEXP315,2021-12-20 12:38:01.413273
7159b,"[['4'], ['7'], ['15'], ['22']]",22,,LDAEXP315,2021-12-20 12:38:17.122037
7159b,[['15']],16,,LDAEXP315,2021-12-20 12:38:29.771093
7159b,"[['13'], ['24'], ['27'], ['29']]",38,,LDAEXP315,2021-12-20 12:38:48.110825
7159b,"[['5'], ['9'], ['13'], ['17'], ['20']]",17,,LDAEXP315,2021-12-20 12:39:00.978961
7159b,"[['4'], ['9'], ['20'], ['24'], ['29']]",6,,LDAEXP315,2021-12-20 12:39:28.832683
7159b,"[['14'], ['30']]",39,,LDAEXP315,2021-12-20 12:39:45.742320
7159b,"[['6'], ['14']]",26,,LDAEXP315,2021-12-20 12:39:57.687556
7159b,"[['3'], ['6'], ['13'], ['15'], ['21'], ['23'], ['29']]",11,,LDAEXP315,2021-12-20 12:40:14.108706
7159b,"[['15'], ['25'], ['36']]",41,,LDAEXP315,2021-12-20 12:40:31.939809
7159b,"[['5'], ['18']]",32,,LDAEXP315,2021-12-20 12:40:48.884327
7159b,"[['9'], ['24'], ['35'], ['45']]",34,,LDAEXP315,2021-12-20 12:41:04.700798
7159b,"[['4'], ['13'], ['24'], ['28']]",37,,LDAEXP315,2021-12-20 12:41:21.026176
7159b,"[['3'], ['10'], ['18'], ['29']]",7,,LDAEXP315,2021-12-20 12:41:38.019435
7159b,"[['4'], ['17'], ['27'], ['34'], ['37']]",10,,LDAEXP315,2021-12-20 12:41:54.226530
7159b,"[['10'], ['18'], ['22'], ['28']]",40,,LDAEXP315,2021-12-20 12:42:07.958719
be710,"[['6'], ['13']]",0,,LDAEXP315,2021-12-20 13:02:27.133745
be710,"[['5'], ['10'], ['12'], ['19']]",1,,LDAEXP315,2021-12-20 13:03:10.363734
be710,"[['5'], ['18'], ['31']]",30,,LDAEXP315,2021-12-20 13:03:35.545325
be710,"[['9'], ['16']]",12,,LDAEXP315,2021-12-20 13:03:56.333260
be710,"[['11'], ['14']]",35,,LDAEXP315,2021-12-20 13:04:13.265622
be710,"[['13'], ['28']]",37,,LDAEXP315,2021-12-20 13:04:37.183005
be710,"[['5'], ['18']]",32,,LDAEXP315,2021-12-20 13:04:57.217116
be710,"[['14'], ['25'], ['39']]",41,,LDAEXP315,2021-12-20 13:05:24.213980
be710,[['17']],20,,LDAEXP315,2021-12-20 13:05:42.267202
be710,"[['7'], ['19']]",29,,LDAEXP315,2021-12-20 13:06:03.276447
be710,"[['6'], ['15']]",25,,LDAEXP315,2021-12-20 13:06:23.607122
be710,"[['3'], ['8'], ['23'], ['29']]",11,,LDAEXP315,2021-12-20 13:09:17.250132
be710,"[['5'], ['18'], ['30']]",21,,LDAEXP315,2021-12-20 13:09:34.768556
be710,"[['16'], ['26']]",4,,LDAEXP315,2021-12-20 13:09:49.243822
be710,"[['13'], ['21'], ['25']]",3,,LDAEXP315,2021-12-20 13:10:06.527343
be710,"[['12'], ['31']]",33,,LDAEXP315,2021-12-20 13:10:24.191845
be710,[['14']],16,,LDAEXP315,2021-12-20 13:10:37.333273
be710,[['18']],40,,LDAEXP315,2021-12-20 13:10:53.459542
be710,"[['24'], ['35']]",34,,LDAEXP315,2021-12-20 13:11:13.409535
be710,"[['15'], ['18']]",31,,LDAEXP315,2021-12-20 13:11:30.593119
be710,"[['14'], ['24'], ['29']]",38,,LDAEXP315,2021-12-20 13:11:51.964622
be710,"[['14'], ['28']]",28,,LDAEXP315,2021-12-20 13:12:10.401211
be710,[['14']],26,,LDAEXP315,2021-12-20 13:12:24.815203
be710,"[['10'], ['20']]",6,,LDAEXP315,2021-12-20 13:13:51.946462
be710,"[['5'], ['9']]",17,,LDAEXP315,2021-12-20 13:14:07.041998
be710,"[['6'], ['12'], ['21'], ['32']]",19,,LDAEXP315,2021-12-20 13:17:07.189732
be710,"[['7'], ['14'], ['22']]",18,,LDAEXP315,2021-12-20 13:17:26.134733
be710,"[['4'], ['15'], ['22']]",22,,LDAEXP315,2021-12-20 13:17:46.716305
be710,"[['8'], ['21']]",24,,LDAEXP315,2021-12-20 13:18:03.625122
be710,"[['10'], ['31']]",7,,LDAEXP315,2021-12-20 13:18:22.117154
be710,[['10']],23,,LDAEXP315,2021-12-20 13:18:34.267127
be710,[['9']],2,,LDAEXP315,2021-12-20 13:18:50.951613
be710,[['17']],5,,LDAEXP315,2021-12-20 13:19:08.798563
be710,"[['12'], ['30']]",27,,LDAEXP315,2021-12-20 13:19:26.216109
be710,[['23']],9,,LDAEXP315,2021-12-20 13:19:43.973512
be710,[['9']],8,,LDAEXP315,2021-12-20 13:19:57.515653
be710,"[['6'], ['15'], ['20'], ['37']]",14,,LDAEXP315,2021-12-20 13:20:15.110215
be710,"[['8'], ['18']]",36,,LDAEXP315,2021-12-20 13:20:33.046508
be710,[['19']],39,,LDAEXP315,2021-12-20 13:20:51.999593
be710,"[['17'], ['27'], ['34']]",10,,LDAEXP315,2021-12-20 13:21:13.186487
be710,[['22']],13,,LDAEXP315,2021-12-20 13:21:35.592976
be710,"[['6'], ['26']]",15,,LDAEXP315,2021-12-20 13:21:55.159338
e3e18,[['13']],0,,LDAEXP315,2021-12-20 13:32:15.076429
e3e18,"[['10'], ['12'], ['19'], ['25']]",1,,LDAEXP315,2021-12-20 13:32:46.324260
e3e18,"[['7'], ['22'], ['23'], ['24']]",18,,LDAEXP315,2021-12-20 13:33:05.158926
e3e18,"[['0'], ['8'], ['18']]",36,,LDAEXP315,2021-12-20 13:33:20.791210
e3e18,"[['9'], ['18'], ['21'], ['25'], ['31']]",30,,LDAEXP315,2021-12-20 13:33:37.275793
e3e18,"[['24'], ['27'], ['29'], ['30'], ['36']]",38,,LDAEXP315,2021-12-20 13:33:54.886964
e3e18,"[['14'], ['19'], ['30']]",39,,LDAEXP315,2021-12-20 13:34:11.388751
e3e18,"[['14'], ['22']]",35,,LDAEXP315,2021-12-20 13:34:24.985236
e3e18,"[['6'], ['25']]",15,,LDAEXP315,2021-12-20 13:34:44.049350
e3e18,"[['7'], ['13'], ['19']]",29,,LDAEXP315,2021-12-20 13:35:00.952763
e3e18,"[['12'], ['21'], ['24']]",27,,LDAEXP315,2021-12-20 13:35:16.524652
3c75b,"[['1'], ['13'], ['17']]",0,,LDAEXP315,2021-12-20 13:35:37.353321
e3e18,[['18']],32,,LDAEXP315,2021-12-20 13:35:40.518243
3c75b,"[['12'], ['19'], ['25']]",1,,LDAEXP315,2021-12-20 13:35:55.804660
e3e18,"[['7'], ['13'], ['28']]",37,,LDAEXP315,2021-12-20 13:35:56.083796
3c75b,"[['13'], ['14'], ['26']]",19,,LDAEXP315,2021-12-20 13:36:10.171011
e3e18,"[['15'], ['22'], ['39']]",41,,LDAEXP315,2021-12-20 13:36:13.240921
3c75b,"[['13'], ['30']]",39,,LDAEXP315,2021-12-20 13:36:27.859466
e3e18,"[['12'], ['31']]",33,,LDAEXP315,2021-12-20 13:36:28.987470
3c75b,"[['14'], ['15'], ['17']]",16,,LDAEXP315,2021-12-20 13:36:39.622577
e3e18,"[['24'], ['35']]",34,,LDAEXP315,2021-12-20 13:36:44.247358
3c75b,"[['9'], ['11'], ['19']]",2,,LDAEXP315,2021-12-20 13:36:54.603459
e3e18,"[['3'], ['15'], ['18']]",31,,LDAEXP315,2021-12-20 13:36:59.756752
3c75b,"[['6'], ['15'], ['20'], ['25'], ['29']]",14,,LDAEXP315,2021-12-20 13:37:10.788539
e3e18,"[['9'], ['20'], ['40']]",6,,LDAEXP315,2021-12-20 13:37:14.194424
e3e18,"[['9'], ['11'], ['19'], ['25']]",2,,LDAEXP315,2021-12-20 13:37:28.549735
3c75b,"[['17'], ['24'], ['29'], ['31']]",38,,LDAEXP315,2021-12-20 13:37:29.098734
e3e18,"[['10'], ['18'], ['22'], ['27']]",40,,LDAEXP315,2021-12-20 13:37:41.558186
3c75b,"[['0'], ['8'], ['23']]",36,,LDAEXP315,2021-12-20 13:37:45.062136
e3e18,"[['6'], ['15']]",25,,LDAEXP315,2021-12-20 13:37:56.435808
3c75b,"[['3'], ['11'], ['23'], ['29'], ['34']]",11,,LDAEXP315,2021-12-20 13:38:01.409324
e3e18,"[['14'], ['21']]",19,,LDAEXP315,2021-12-20 13:38:10.112463
3c75b,"[['7'], ['26'], ['33']]",5,,LDAEXP315,2021-12-20 13:38:16.972939
e3e18,"[['6'], ['13'], ['21'], ['25']]",3,,LDAEXP315,2021-12-20 13:38:24.920248
3c75b,"[['9'], ['20']]",17,,LDAEXP315,2021-12-20 13:38:29.435713
e3e18,"[['14'], ['40']]",28,,LDAEXP315,2021-12-20 13:38:41.034930
3c75b,"[['8'], ['11'], ['28'], ['33']]",37,,LDAEXP315,2021-12-20 13:38:45.683422
e3e18,[['6']],26,,LDAEXP315,2021-12-20 13:38:52.443312
3c75b,"[['4'], ['16']]",8,,LDAEXP315,2021-12-20 13:38:56.866356
e3e18,"[['5'], ['21']]",24,,LDAEXP315,2021-12-20 13:39:05.036988
3c75b,"[['6'], ['15']]",25,,LDAEXP315,2021-12-20 13:39:19.299728
e3e18,"[['6'], ['18'], ['30'], ['39'], ['42']]",21,,LDAEXP315,2021-12-20 13:39:20.455285
e3e18,[],23,,LDAEXP315,2021-12-20 13:39:30.113986
3c75b,"[['3'], ['18'], ['19'], ['20'], ['30']]",7,,LDAEXP315,2021-12-20 13:39:36.351884
e3e18,[],20,,LDAEXP315,2021-12-20 13:39:44.938375
3c75b,"[['3'], ['4'], ['10'], ['12'], ['30']]",9,,LDAEXP315,2021-12-20 13:39:53.734349
e3e18,"[['4'], ['15'], ['22']]",22,,LDAEXP315,2021-12-20 13:39:59.858207
3c75b,"[['5'], ['18']]",32,,LDAEXP315,2021-12-20 13:40:10.382048
e3e18,"[['16'], ['26']]",4,,LDAEXP315,2021-12-20 13:40:12.656868
e3e18,"[['9'], ['19']]",17,,LDAEXP315,2021-12-20 13:40:24.471818
3c75b,"[['10'], ['12'], ['19']]",27,,LDAEXP315,2021-12-20 13:40:26.351383
e3e18,[['26']],5,,LDAEXP315,2021-12-20 13:40:39.367506
3c75b,"[['0'], ['30']]",13,,LDAEXP315,2021-12-20 13:40:43.470028
e3e18,[],12,,LDAEXP315,2021-12-20 13:40:54.343541
3c75b,"[['6'], ['18'], ['34'], ['44']]",21,,LDAEXP315,2021-12-20 13:40:59.433921
e3e18,"[['22'], ['30']]",13,,LDAEXP315,2021-12-20 13:41:11.005638
3c75b,"[['9'], ['24'], ['35']]",34,,LDAEXP315,2021-12-20 13:41:15.268643
e3e18,"[['4'], ['17']]",8,,LDAEXP315,2021-12-20 13:41:21.447866
3c75b,"[['9'], ['14']]",26,,LDAEXP315,2021-12-20 13:41:27.079368
e3e18,"[['4'], ['22'], ['30']]",9,,LDAEXP315,2021-12-20 13:41:37.680607
3c75b,"[['13'], ['21'], ['25']]",3,,LDAEXP315,2021-12-20 13:41:42.388813
e3e18,[['15']],16,,LDAEXP315,2021-12-20 13:41:48.647740
3c75b,"[['4'], ['7'], ['10'], ['15'], ['22']]",22,,LDAEXP315,2021-12-20 13:41:57.927620
e3e18,"[['6'], ['15'], ['25']]",14,,LDAEXP315,2021-12-20 13:42:03.812316
3c75b,"[['9'], ['18'], ['31']]",30,,LDAEXP315,2021-12-20 13:42:15.167408
e3e18,"[['4'], ['27'], ['34'], ['37']]",10,,LDAEXP315,2021-12-20 13:42:19.538451
3c75b,"[['14'], ['28'], ['40']]",28,,LDAEXP315,2021-12-20 13:42:31.691917
e3e18,"[['3'], ['10'], ['19'], ['29']]",7,,LDAEXP315,2021-12-20 13:42:35.797776
3c75b,[['22']],35,,LDAEXP315,2021-12-20 13:42:45.335244
e3e18,"[['3'], ['8'], ['23'], ['29']]",11,,LDAEXP315,2021-12-20 13:42:51.738881
3c75b,[['31']],20,,LDAEXP315,2021-12-20 13:43:00.359788
3c75b,"[['15'], ['18']]",31,,LDAEXP315,2021-12-20 13:43:16.290409
3c75b,"[['25'], ['39']]",41,,LDAEXP315,2021-12-20 13:43:34.042321
